transaction_id,merchant_id,merchant_name,customer_id,amount,timestamp,payment_method,status
TXN100443,M004,Craftline Traders Pvt Ltd,CUST33276,22661.77,2026-08-20 14:00:00,WALLET,SUCCESS
TXN100444,M006,Sundrop Organics Pvt. Ltd.,CUST47364,20982.82,2026-08-09 23:00:00,UPI,SUCCESS
TXN100445,M007,Velocity Logistics Pvt Ltd,CUST39012,3454.24,2026-08-19 06:00:00,CARD,SUCCESS
TXN100446,M004,Craftline Traders Pvt Ltd,CUST99417,16510.47,2026-08-14 16:00:00,UPI,SUCCESS
TXN100447,M008,Harbor Analytics Pvt Ltd,CUST39329,54735.17,2026-08-21 05:00:00,NETBANKING,SUCCESS
TXN100448,M005,Orbit Mobility Pvt Ltd,CUST65549,42908.06,2026-08-21 08:00:00,WALLET,SUCCESS
TXN100449,M006,Sundrop Organics Pvt Ltd,CUST78241,27810.38,2026-08-07 14:00:00,WALLET,SUCCESS
TXN100450,M002,Bluewave Retail Pvt Ltd,CUST49121,937.18,2026-08-12 17:00:00,UPI,SUCCESS
TXN100451,M008,Harbor Analytics Pvt Ltd,CUST46291,4298.3,2026-08-09 20:00:00,NETBANKING,SUCCESS
TXN100452,M005,Orbit Mobility Pvt Ltd,CUST17441,11707.42,2026-08-17 07:00:00,WALLET,SUCCESS
TXN100453,M006,Sundrop Organics Pvt Ltd,CUST75191,41004.97,2026-08-01 20:00:00,NETBANKING,SUCCESS
TXN100454,M005,Orbit Mobility Pvt Ltd,CUST54979,54461.24,2026-08-13 12:00:00,CARD,SUCCESS
TXN100455,M008,HARBOR ANALYTICS,CUST32280,54438.33,2026-08-12 16:00:00,CARD,SUCCESS
TXN100456,M005,Orbit Mobility Pvt Ltd,CUST83273,6307.38,2026-08-05 23:00:00,CARD,SUCCESS
TXN100457,M006,Sundrop Organics Pvt Ltd,CUST50250,39438.86,2026-08-08 11:00:00,WALLET,SUCCESS
TXN100458,M006,Sundrop Organics Pvt Ltd,CUST71674,22615.1,2026-08-19 09:00:00,UPI,SUCCESS
TXN100459,M002,Bluewave Retail Pvt Ltd,CUST25704,28597.07,2026-08-07 16:00:00,WALLET,SUCCESS
TXN100460,M005,Orbit Mobility Pvt Ltd,CUST36253,25079.88,2026-08-05 04:00:00,NETBANKING,SUCCESS
TXN100461,M007,Velocity Logistics Pvt Ltd,CUST33639,59237.9,2026-08-15 04:00:00,UPI,SUCCESS
TXN100462,M008,Harbor Analytics Pvt Ltd,CUST93165,20291.45,2026-08-06 10:00:00,UPI,SUCCESS
TXN100463,M001,ABC Technologies Pvt Ltd,CUST74169,27397.17,2026-08-07 05:00:00,UPI,SUCCESS
TXN100464,M003,Nimbus Foods LLP,CUST62873,37061.54,2026-08-21 13:00:00,WALLET,SUCCESS
TXN100465,M008,Harbor Analytics Pvt Ltd,CUST36137,23307.33,2026-08-02 17:00:00,NETBANKING,SUCCESS
TXN100466,M001,ABC Tech Pvt. Ltd.,CUST98702,53574.38,2026-08-17 06:00:00,UPI,SUCCESS
TXN100467,M004,Craftline Traders Pvt. Ltd.,CUST23462,13962.81,2026-08-12 09:00:00,WALLET,SUCCESS
TXN100468,M005,Orbit Mobility Pvt Ltd,CUST48119,10437.7,2026-08-02 09:00:00,WALLET,SUCCESS
TXN100469,M006,Sundrop Organics Pvt Ltd,CUST74248,26303.08,2026-08-05 10:00:00,NETBANKING,SUCCESS
TXN100470,M004,Craftline Traders Pvt Ltd,CUST39939,10310.57,2026-08-13 00:00:00,CARD,SUCCESS
TXN100471,M003,Nimbus Foods LLP,CUST76143,13065.82,2026-08-01 18:00:00,CARD,SUCCESS
TXN100472,M002,BLUEWAVE RETAIL,CUST93928,22312.19,2026-08-21 01:00:00,NETBANKING,SUCCESS
TXN100473,M001,ABC Technologies Pvt Ltd,CUST24170,35838.48,2026-08-02 21:00:00,UPI,SUCCESS
TXN100474,M001,ABC Technologies Pvt Ltd,CUST26199,41540.11,2026-08-14 14:00:00,NETBANKING,SUCCESS
TXN100475,M008,Harbor Analytics Pvt Ltd,CUST99881,42261.16,2026-08-07 22:00:00,UPI,SUCCESS
TXN100476,M005,ORBIT MOBILITY,CUST91631,25541.85,2026-08-04 21:00:00,CARD,SUCCESS
TXN100477,M007,Velocity Logistics Pvt Ltd,CUST90962,49923.84,2026-08-04 16:00:00,UPI,SUCCESS
TXN100478,M005,Orbit Mobility Pvt Ltd,CUST36037,7283.75,2026-08-04 15:00:00,CARD,SUCCESS
TXN100479,M005,Orbit Mobility Pvt Ltd,CUST63707,49974.18,2026-08-07 11:00:00,NETBANKING,SUCCESS
TXN100480,M003,Nimbus Foods LLP,CUST73001,2844.64,2026-08-16 06:00:00,NETBANKING,SUCCESS
TXN100481,M004,Craftline Traders Pvt Ltd,CUST85255,662.91,2026-08-03 03:00:00,WALLET,SUCCESS
TXN100482,M003,Nimbus Foods LLP,CUST23276,56992.04,2026-08-17 02:00:00,NETBANKING,SUCCESS
TXN100483,M004,Craftline Traders Pvt Ltd,CUST32898,27676.7,2026-08-10 08:00:00,UPI,SUCCESS
TXN100484,M005,Orbit Mobility Pvt Ltd,CUST25191,21932.77,2026-08-11 13:00:00,UPI,SUCCESS
TXN100485,M001,ABC Technologies Pvt Ltd,CUST94829,1075.5,2026-08-05 21:00:00,CARD,SUCCESS
TXN100486,M006,Sundrop Organics Pvt Ltd,CUST45167,21772.88,2026-08-15 19:00:00,UPI,SUCCESS
TXN100487,M006,Sundrop Organics Pvt Ltd,CUST45629,48990.38,2026-08-06 03:00:00,WALLET,SUCCESS
TXN100488,M008,Harbor Analytics Pvt Ltd,CUST24818,48094.0,2026-08-21 05:00:00,CARD,SUCCESS
TXN100489,M001,ABC Technologies Pvt Ltd,CUST64529,58903.37,2026-08-06 03:00:00,WALLET,SUCCESS
TXN100490,M008,Harbor Analytics Pvt Ltd,CUST90131,11285.0,2026-08-13 11:00:00,UPI,SUCCESS
TXN100491,M003,NIMBUS FOODS,CUST67761,29243.24,2026-08-16 03:00:00,UPI,SUCCESS
TXN100492,M002,Bluewave Retail Pvt Ltd,CUST98857,16065.97,2026-08-11 00:00:00,CARD,SUCCESS
TXN100493,M006,Sundrop Organics Pvt Ltd,CUST42581,31386.43,2026-08-20 03:00:00,WALLET,SUCCESS
TXN100494,M006,Sundrop Organics Pvt Ltd,CUST29484,39990.78,2026-08-21 12:00:00,UPI,SUCCESS
TXN100495,M001,ABC Technologies Pvt Ltd,CUST74990,38782.22,2026-08-06 16:00:00,CARD,SUCCESS
TXN100496,M002,Bluewave Retail Pvt Ltd,CUST46458,45210.09,2026-08-11 07:00:00,UPI,SUCCESS
TXN100497,M004,Craftline Traders Pvt Ltd,CUST40801,33254.49,2026-08-13 12:00:00,UPI,SUCCESS
TXN100498,M008,Harbor Analytics Pvt Ltd,CUST21536,26929.24,2026-08-19 14:00:00,WALLET,SUCCESS
TXN100499,M008,Harbor Analytics Pvt Ltd,CUST62879,19305.66,2026-08-16 23:00:00,WALLET,SUCCESS
TXN100500,M001,ABC Technologies Pvt Ltd,CUST89194,33649.3,2026-08-01 02:00:00,NETBANKING,SUCCESS
TXN100501,M004,Craftline Traders Pvt Ltd,CUST57624,39448.46,2026-08-15 10:00:00,UPI,SUCCESS
TXN100502,M004,Craftline Traders Pvt Ltd,CUST91232,50736.89,2026-08-11 17:00:00,WALLET,SUCCESS
TXN100503,M006,Sundrop Organics Pvt Ltd,CUST96364,43096.85,2026-08-04 03:00:00,CARD,SUCCESS
TXN100504,M001,ABC Technologies Pvt Ltd,CUST81786,20810.75,2026-08-21 09:00:00,NETBANKING,SUCCESS
TXN100505,M002,Bluewave Retail Pvt Ltd,CUST28408,3223.8,2026-08-06 15:00:00,WALLET,SUCCESS
TXN100506,M002,Bluewave Retail Pvt Ltd,CUST61497,15630.21,2026-08-07 06:00:00,CARD,SUCCESS
TXN100507,M008,Harbor Analytics Pvt Ltd,CUST64325,49560.97,2026-08-07 22:00:00,UPI,SUCCESS
TXN100508,M002,Bluewave Retail Pvt Ltd,CUST96305,46442.64,2026-08-15 14:00:00,CARD,SUCCESS
TXN100509,M008,Harbor Analytics Pvt Ltd,CUST76628,758.09,2026-08-02 17:00:00,CARD,SUCCESS
TXN100510,M003,Nimbus Foods LLP,CUST96182,43964.43,2026-08-05 03:00:00,NETBANKING,SUCCESS
TXN100511,M007,Velocity Logistics Pvt Ltd,CUST42537,25410.55,2026-08-20 22:00:00,NETBANKING,SUCCESS
TXN100512,M007,Velocity Logistics Pvt Ltd,CUST27481,57833.82,2026-08-10 14:00:00,CARD,SUCCESS
TXN100513,M007,Velocity Logistics Pvt Ltd,CUST81802,36350.2,2026-08-17 09:00:00,NETBANKING,SUCCESS
TXN100514,M004,Craftline Traders Pvt Ltd,CUST48086,12452.9,2026-08-20 22:00:00,NETBANKING,SUCCESS
TXN100515,M003,Nimbus Foods LLP,CUST25126,58889.46,2026-08-21 05:00:00,NETBANKING,SUCCESS
TXN100516,M008,Harbor Analytics Pvt Ltd,CUST79979,35176.97,2026-08-14 21:00:00,NETBANKING,SUCCESS
TXN100517,M007,Velocity Logistics Pvt Ltd,CUST13312,48594.13,2026-08-17 03:00:00,WALLET,SUCCESS
TXN100518,M003,Nimbus Foods LLP,CUST44993,3657.37,2026-08-02 06:00:00,CARD,SUCCESS
TXN100519,M005,Orbit Mobility Pvt Ltd,CUST48684,41161.72,2026-08-05 01:00:00,CARD,SUCCESS
TXN100520,M001,ABC Technologies Pvt Ltd,CUST90754,21841.61,2026-08-15 03:00:00,CARD,SUCCESS
TXN100521,M007,Velocity Logistics Pvt Ltd,CUST97096,14636.93,2026-08-10 22:00:00,UPI,SUCCESS
TXN100522,M007,Velocity Logistics Pvt Ltd,CUST42943,23559.5,2026-08-11 17:00:00,CARD,SUCCESS
TXN100523,M008,Harbor Analytics Pvt Ltd,CUST87120,49884.02,2026-08-21 22:00:00,CARD,SUCCESS
TXN100524,M004,Craftline Traders Pvt Ltd,CUST19760,18003.57,2026-08-06 21:00:00,CARD,SUCCESS
TXN100525,M003,Nimbus Foods LLP,CUST15326,44237.23,2026-08-04 12:00:00,WALLET,SUCCESS
TXN100525,M003,Nimbus Foods LLP,CUST15326,44237.23,2026-08-04 12:00:00,WALLET,SUCCESS
TXN100526,M005,Orbit Mobility Pvt Ltd,CUST86544,33617.62,2026-08-05 05:00:00,NETBANKING,SUCCESS
TXN100527,M001,ABC Technologies Pvt Ltd,CUST88234,20168.49,2026-08-05 01:00:00,UPI,SUCCESS
TXN100528,M005,Orbit Mobility Pvt Ltd,CUST78864,29687.78,2026-08-19 17:00:00,CARD,SUCCESS
TXN100529,M003,Nimbus Foods LLP,CUST64516,31476.07,2026-08-17 05:00:00,WALLET,SUCCESS
TXN100530,M002,Bluewave Retail Pvt Ltd,CUST53500,21289.48,2026-08-07 21:00:00,NETBANKING,SUCCESS
TXN100531,M006,Sundrop Organics Pvt Ltd,CUST25036,17967.67,2026-08-20 16:00:00,NETBANKING,SUCCESS
TXN100532,M008,Harbor Analytics Pvt Ltd,CUST15226,14800.7,2026-08-21 19:00:00,NETBANKING,SUCCESS
TXN100533,M007,Velocity Logistics Pvt Ltd,CUST43631,54997.98,2026-08-04 12:00:00,NETBANKING,SUCCESS
TXN100534,M001,ABC Technologies Pvt Ltd,CUST76680,54724.49,2026-08-12 16:00:00,WALLET,SUCCESS
TXN100535,M008,Harbor Analytics Pvt Ltd,CUST51984,3109.17,2026-08-21 06:00:00,UPI,SUCCESS
TXN100536,M002,Bluewave Retail Pvt Ltd,CUST18581,10459.99,2026-08-18 17:00:00,CARD,SUCCESS
TXN100537,M004,Craftline Traders Pvt Ltd,CUST36945,51964.58,2026-08-14 03:00:00,WALLET,SUCCESS
TXN100538,M002,BLUEWAVE RETAIL,CUST53478,44940.0,2026-08-05 00:00:00,UPI,SUCCESS
TXN100539,M002,Bluewave Retail Pvt Ltd,CUST85361,4858.26,2026-08-06 08:00:00,CARD,SUCCESS
TXN100540,M005,Orbit Mobility Pvt Ltd,CUST63011,24754.15,2026-08-15 20:00:00,WALLET,SUCCESS
TXN100541,M006,Sundrop Organics Pvt Ltd,CUST10773,1505.01,2026-08-04 17:00:00,UPI,SUCCESS
TXN100542,M001,ABC Technologies Pvt Ltd,CUST23911,42202.48,2026-08-03 11:00:00,NETBANKING,SUCCESS
TXN100543,M005,Orbit Mobility Pvt Ltd,CUST59992,36590.67,2026-08-10 14:00:00,WALLET,SUCCESS
TXN100544,M001,ABC Technologies Pvt Ltd,CUST81529,28702.27,2026-08-18 07:00:00,NETBANKING,SUCCESS
TXN100545,M003,Nimbus Foods LLP,CUST11461,18234.36,2026-08-21 11:00:00,CARD,SUCCESS
TXN100546,M002,Bluewave Retail Pvt Ltd,CUST61653,2985.5,2026-08-19 19:00:00,UPI,SUCCESS
TXN100547,M005,Orbit Mobility Pvt Ltd,CUST64087,12998.15,2026-08-12 06:00:00,CARD,SUCCESS
TXN100548,M003,Nimbus Foods LLP,CUST35470,11447.57,2026-08-20 08:00:00,UPI,SUCCESS
TXN100549,M003,Nimbus Foods LLP,CUST81939,40423.19,2026-08-19 01:00:00,WALLET,SUCCESS
TXN100550,M002,Bluewave Retail Pvt Ltd,CUST22871,17793.83,2026-08-03 08:00:00,CARD,SUCCESS
TXN100551,M008,Harbor Analytics Pvt Ltd,CUST97988,57116.62,2026-08-12 04:00:00,CARD,SUCCESS
TXN100552,M002,Bluewave Retail Pvt Ltd,CUST51652,17465.66,2026-08-03 06:00:00,WALLET,SUCCESS
TXN100553,M008,Harbor Analytics Pvt Ltd,CUST86568,20036.59,2026-08-10 22:00:00,CARD,SUCCESS
TXN100554,M006,Sundrop Organics Pvt Ltd,CUST10633,48558.14,2026-08-14 05:00:00,NETBANKING,SUCCESS
TXN100555,M004,Craftline Traders Pvt Ltd,CUST46264,47246.78,2026-08-21 13:00:00,NETBANKING,SUCCESS
TXN100556,M003,Nimbus Foods LLP,CUST70666,40935.02,2026-08-11 15:00:00,WALLET,SUCCESS
TXN100557,M006,Sundrop Organics Pvt Ltd,CUST24264,46598.63,2026-08-16 17:00:00,CARD,SUCCESS
TXN100558,M002,Bluewave Retail Pvt Ltd,CUST35746,50586.68,2026-08-05 17:00:00,NETBANKING,SUCCESS
TXN100559,M002,Bluewave Retail Pvt Ltd,CUST92788,43781.81,2026-08-01 16:00:00,UPI,SUCCESS
TXN100560,M007,Velocity Logistics Pvt Ltd,CUST44159,46267.42,2026-08-07 01:00:00,WALLET,SUCCESS
TXN100561,M003,Nimbus Foods LLP,CUST48141,22266.21,2026-08-08 18:00:00,CARD,SUCCESS
TXN100562,M008,Harbor Analytics Pvt Ltd,CUST57692,30316.83,2026-08-03 12:00:00,UPI,SUCCESS
TXN100563,M004,Craftline Traders Pvt Ltd,CUST31737,50954.92,2026-08-20 21:00:00,CARD,SUCCESS
TXN100564,M008,Harbor Analytics Pvt Ltd,CUST96430,9973.73,2026-08-19 18:00:00,CARD,SUCCESS
TXN100565,M008,Harbor Analytics Pvt Ltd,CUST73916,56380.93,2026-08-02 07:00:00,CARD,SUCCESS
TXN100566,M002,Bluewave Retail Pvt Ltd,CUST97632,16229.25,2026-08-08 01:00:00,CARD,SUCCESS
TXN100567,M006,Sundrop Organics Pvt Ltd,CUST15230,23591.54,2026-08-15 01:00:00,NETBANKING,SUCCESS
TXN100568,M002,BLUEWAVE RETAIL,CUST44513,42372.31,2026-08-17 20:00:00,CARD,SUCCESS
TXN100569,M007,Velocity Logistics Pvt Ltd,CUST95634,39393.68,2026-08-12 18:00:00,UPI,SUCCESS
TXN100570,M005,Orbit Mobility Pvt Ltd,CUST63194,22891.56,2026-08-08 16:00:00,NETBANKING,SUCCESS
TXN100571,M006,Sundrop Organics Pvt Ltd,CUST10864,29468.26,2026-08-16 19:00:00,CARD,SUCCESS
TXN100571,M006,Sundrop Organics Pvt Ltd,CUST10864,29468.26,2026-08-16 19:00:00,CARD,SUCCESS
TXN100572,M008,Harbor Analytics Pvt Ltd,CUST37723,10353.55,2026-08-03 16:00:00,CARD,SUCCESS
TXN100573,M003,Nimbus Foods LLP,CUST96652,9862.76,2026-08-20 22:00:00,CARD,SUCCESS
TXN100574,M007,Velocity Logistics Pvt Ltd,CUST98503,48764.77,2026-08-04 15:00:00,WALLET,SUCCESS
TXN100575,M008,Harbor Analytics Pvt Ltd,CUST63857,13036.89,2026-08-06 20:00:00,UPI,SUCCESS
TXN100576,M004,Craftline Traders Pvt Ltd,CUST31119,3067.09,2026-08-19 18:00:00,CARD,SUCCESS
TXN100577,M001,ABC Technologies Pvt Ltd,CUST33597,53502.46,2026-08-05 01:00:00,WALLET,SUCCESS
TXN100578,M001,ABC Technologies Pvt Ltd,CUST38389,52771.28,2026-08-10 02:00:00,WALLET,SUCCESS
TXN100579,M008,Harbor Analytics Pvt Ltd,CUST86368,52104.49,2026-08-06 07:00:00,CARD,SUCCESS
TXN100580,M005,Orbit Mobility Pvt Ltd,CUST88188,10479.44,2026-08-11 14:00:00,UPI,SUCCESS
TXN100581,M004,Craftline Traders Pvt Ltd,CUST29603,23003.58,2026-08-05 03:00:00,UPI,SUCCESS
TXN100582,M003,Nimbus Foods LLP,CUST22214,28814.22,2026-08-20 19:00:00,WALLET,SUCCESS
TXN100583,M003,Nimbus Foods LLP,CUST98940,54168.09,2026-08-18 00:00:00,WALLET,SUCCESS
TXN100584,M007,Velocity Logistics Pvt Ltd,CUST79444,22537.46,2026-08-02 22:00:00,WALLET,SUCCESS
TXN100585,M004,Craftline Traders Pvt Ltd,CUST65769,56336.09,2026-08-16 12:00:00,CARD,SUCCESS
TXN100586,M005,Orbit Mobility Pvt Ltd,CUST81267,28889.9,2026-08-08 02:00:00,WALLET,SUCCESS
TXN100587,M005,Orbit Mobility Pvt Ltd,CUST78490,11746.75,2026-08-01 18:00:00,UPI,SUCCESS
TXN100588,M001,ABC Technologies Pvt Ltd,CUST51405,22814.28,2026-08-07 22:00:00,WALLET,SUCCESS
TXN100589,M006,SUNDROP ORGANICS,CUST44249,6841.7,2026-08-14 20:00:00,WALLET,SUCCESS
TXN100590,M006,Sundrop Organics Pvt Ltd,CUST64162,36906.9,2026-08-13 06:00:00,WALLET,SUCCESS
TXN100591,M003,Nimbus Foods LLP,CUST43263,22527.67,2026-08-18 15:00:00,NETBANKING,SUCCESS
TXN100592,M006,Sundrop Organics Pvt Ltd,CUST28096,46564.57,2026-08-13 23:00:00,UPI,SUCCESS
TXN100593,M004,Craftline Traders Pvt Ltd,CUST38109,27072.4,2026-08-06 03:00:00,WALLET,SUCCESS
TXN100594,M006,Sundrop Organics Pvt Ltd,CUST99727,48150.8,2026-08-20 22:00:00,UPI,SUCCESS
TXN100595,M003,Nimbus Foods LLP,CUST21939,23651.67,2026-08-21 00:00:00,CARD,SUCCESS
TXN100596,M008,Harbor Analytics Pvt Ltd,CUST39067,55588.78,2026-08-14 02:00:00,NETBANKING,SUCCESS
TXN100597,M002,Bluewave Retail Pvt Ltd,CUST90473,36737.22,2026-08-13 12:00:00,NETBANKING,SUCCESS
TXN100598,M001,ABC Technologies Pvt Ltd,CUST74797,56770.09,2026-08-06 20:00:00,WALLET,SUCCESS
TXN100599,M001,ABC Tech Pvt. Ltd.,CUST14405,12501.58,2026-08-17 09:00:00,CARD,SUCCESS
TXN100600,M003,Nimbus Foods LLP,CUST21382,40604.45,2026-08-12 07:00:00,NETBANKING,SUCCESS
TXN100601,M007,Velocity Logistics Pvt Ltd,CUST86818,21511.1,2026-08-13 12:00:00,CARD,SUCCESS
TXN100602,M001,ABC Technologies Pvt Ltd,CUST82036,44347.07,2026-08-03 02:00:00,NETBANKING,SUCCESS
TXN100603,M006,Sundrop Organics Pvt Ltd,CUST89477,21174.77,2026-08-09 07:00:00,CARD,SUCCESS
TXN100604,M008,Harbor Analytics Pvt Ltd,CUST76353,55817.97,2026-08-19 00:00:00,UPI,SUCCESS
TXN100605,M002,Bluewave Retail Pvt Ltd,CUST77277,30438.57,2026-08-11 03:00:00,NETBANKING,SUCCESS
TXN100606,M005,Orbit Mobility Pvt Ltd,CUST73390,41804.42,2026-08-13 18:00:00,CARD,SUCCESS
TXN100607,M006,Sundrop Organics Pvt Ltd,CUST70387,57693.7,2026-08-15 21:00:00,UPI,SUCCESS
TXN100608,M008,Harbor Analytics Pvt Ltd,CUST93055,7417.96,2026-08-03 12:00:00,CARD,SUCCESS
TXN100609,M004,Craftline Traders Pvt Ltd,CUST77699,48109.6,2026-08-14 11:00:00,UPI,SUCCESS
TXN100610,M005,Orbit Mobility Pvt Ltd,CUST98302,15271.33,2026-08-03 12:00:00,NETBANKING,SUCCESS
TXN100611,M002,Bluewave Retail Pvt Ltd,CUST51139,33495.81,2026-08-06 15:00:00,NETBANKING,SUCCESS
TXN100612,M004,Craftline Traders Pvt Ltd,CUST99536,53711.82,2026-08-09 05:00:00,CARD,SUCCESS
TXN100613,M008,Harbor Analytics Pvt Ltd,CUST41726,44358.18,2026-08-08 23:00:00,NETBANKING,SUCCESS
TXN100614,M004,Craftline Traders Pvt Ltd,CUST25712,14137.85,2026-08-08 19:00:00,UPI,SUCCESS
TXN100615,M008,Harbor Analytics Pvt Ltd,CUST73214,37022.71,2026-08-18 01:00:00,NETBANKING,SUCCESS
TXN100616,M006,Sundrop Organics Pvt Ltd,CUST62150,29794.25,2026-08-19 08:00:00,CARD,SUCCESS
TXN100617,M003,Nimbus Food LLP,CUST14268,3721.82,2026-08-14 15:00:00,NETBANKING,SUCCESS
TXN100618,M007,Velocity Logistics Pvt Ltd,CUST25776,51693.81,2026-08-06 14:00:00,WALLET,SUCCESS
TXN100619,M006,Sundrop Organics Pvt Ltd,CUST37623,41508.03,2026-08-01 21:00:00,WALLET,SUCCESS
TXN100620,M002,Bluewave Retail Pvt Ltd,CUST34530,19863.45,2026-08-20 08:00:00,NETBANKING,SUCCESS
TXN100621,M004,Craftline Traders Pvt Ltd,CUST57962,16529.79,2026-08-20 10:00:00,CARD,SUCCESS
TXN100622,M008,Harbor Analytics Pvt Ltd,CUST62506,25724.6,2026-08-14 22:00:00,NETBANKING,SUCCESS
TXN100623,M008,Harbor Analytics Pvt Ltd,CUST99916,11203.41,2026-08-05 18:00:00,CARD,SUCCESS
TXN100624,M002,BLUEWAVE RETAIL,CUST59923,43388.52,2026-08-08 17:00:00,CARD,SUCCESS
TXN100625,M003,Nimbus Foods LLP,CUST65249,48102.23,2026-08-05 15:00:00,WALLET,SUCCESS
TXN100626,M003,Nimbus Foods LLP,CUST73782,59735.93,2026-08-21 16:00:00,NETBANKING,SUCCESS
TXN100627,M005,Orbit Mobility Pvt Ltd,CUST62219,33947.24,2026-08-19 01:00:00,UPI,SUCCESS
TXN100628,M003,Nimbus Foods LLP,CUST22622,4072.16,2026-08-09 15:00:00,WALLET,SUCCESS
TXN100629,M006,SUNDROP ORGANICS,CUST55107,15956.26,2026-08-12 17:00:00,UPI,SUCCESS
TXN100630,M007,Velocity Logistics Pvt Ltd,CUST85609,7713.63,2026-08-20 06:00:00,CARD,SUCCESS
TXN100631,M005,Orbit Mobility Pvt Ltd,CUST68580,21628.99,2026-08-17 15:00:00,UPI,SUCCESS
TXN100632,M007,Velocity Logistics Pvt Ltd,CUST28985,37012.99,2026-08-15 20:00:00,CARD,SUCCESS
TXN100633,M006,Sundrop Organics Pvt Ltd,CUST63054,25598.08,2026-08-20 18:00:00,UPI,SUCCESS
TXN100634,M002,Bluewave Retail Pvt Ltd,CUST51533,10138.97,2026-08-08 10:00:00,NETBANKING,SUCCESS
TXN100635,M005,Orbit Mobility Pvt Ltd,CUST86928,36520.41,2026-08-13 08:00:00,WALLET,SUCCESS
TXN100636,M007,Velocity Logistics Pvt Ltd,CUST20494,10455.43,2026-08-01 04:00:00,CARD,SUCCESS
TXN100637,M003,Nimbus Foods LLP,CUST72021,24124.21,2026-08-04 02:00:00,UPI,SUCCESS
TXN100638,M001,ABC Technologies Pvt Ltd,CUST23622,46370.56,2026-08-17 02:00:00,NETBANKING,SUCCESS
TXN100639,M003,Nimbus Foods LLP,CUST40062,5516.52,2026-08-13 09:00:00,CARD,SUCCESS
TXN100640,M005,Orbit Mobility Pvt Ltd,CUST79041,26868.05,2026-08-05 04:00:00,CARD,SUCCESS
TXN100641,M001,ABC Technologies Pvt Ltd,CUST72410,2591.72,2026-08-12 10:00:00,WALLET,SUCCESS
TXN100642,M005,Orbit Mobility Pvt Ltd,CUST80685,33138.44,2026-08-05 22:00:00,CARD,SUCCESS
TXN100643,M008,Harbor Analytics Pvt Ltd,CUST67013,38047.33,2026-08-21 18:00:00,NETBANKING,SUCCESS
TXN100644,M006,Sundrop Organics Pvt Ltd,CUST67915,29158.28,2026-08-08 02:00:00,NETBANKING,SUCCESS
TXN100645,M006,Sundrop Organics Pvt Ltd,CUST11383,25026.13,2026-08-05 09:00:00,UPI,SUCCESS
TXN100646,M003,Nimbus Foods LLP,CUST11090,20961.15,2026-08-16 17:00:00,WALLET,SUCCESS
TXN100647,M008,Harbor Analytics Pvt. Ltd.,CUST10946,18326.83,2026-08-14 09:00:00,NETBANKING,SUCCESS
TXN100648,M004,Craftline Traders Pvt Ltd,CUST61740,24998.28,2026-08-18 13:00:00,CARD,SUCCESS
TXN100649,M003,Nimbus Foods LLP,CUST59592,43038.81,2026-08-21 12:00:00,CARD,SUCCESS
TXN100650,M005,Orbit Mobility Pvt Ltd,CUST77713,5212.98,2026-08-21 07:00:00,NETBANKING,SUCCESS
TXN100651,M005,Orbit Mobility Pvt Ltd,CUST18973,39083.19,2026-08-18 08:00:00,CARD,SUCCESS
TXN100652,M003,Nimbus Foods LLP,CUST45669,17730.92,2026-08-21 14:00:00,WALLET,SUCCESS
TXN100653,M004,Craftline Traders Pvt Ltd,CUST12900,19578.3,2026-08-05 01:00:00,CARD,SUCCESS
TXN100654,M002,Bluewave Retail Pvt Ltd,CUST67464,17285.81,2026-08-05 22:00:00,UPI,SUCCESS
TXN100655,M004,Craftline Traders Pvt Ltd,CUST38467,5866.72,2026-08-01 15:00:00,NETBANKING,SUCCESS
TXN100656,M007,Velocity Logistics Pvt Ltd,CUST70776,19038.81,2026-08-16 11:00:00,UPI,SUCCESS
TXN100657,M006,Sundrop Organics Pvt Ltd,CUST61435,5273.27,2026-08-05 01:00:00,UPI,SUCCESS
TXN100658,M008,Harbor Analytics Pvt Ltd,CUST11653,11305.42,2026-08-09 12:00:00,UPI,SUCCESS
TXN100659,M004,Craftline Traders Pvt Ltd,CUST36106,23395.48,2026-08-15 07:00:00,WALLET,SUCCESS
TXN100660,M002,Bluewave Retail Pvt Ltd,CUST61003,31507.78,2026-08-07 15:00:00,NETBANKING,SUCCESS
TXN100661,M006,Sundrop Organics Pvt Ltd,CUST82034,9937.38,2026-08-02 23:00:00,UPI,SUCCESS
TXN100662,M005,Orbit Mobility Pvt Ltd,CUST97385,29133.16,2026-08-10 06:00:00,CARD,SUCCESS
TXN100663,M002,Bluewave Retail Pvt Ltd,CUST11974,14539.97,2026-08-14 10:00:00,CARD,SUCCESS
TXN100664,M005,Orbit Mobility Pvt Ltd,CUST11170,35289.46,2026-08-13 07:00:00,UPI,SUCCESS
TXN100665,M008,Harbor Analytics Pvt Ltd,CUST21728,41460.19,2026-08-05 11:00:00,CARD,SUCCESS
TXN100666,M003,Nimbus Foods LLP,CUST91937,30245.19,2026-08-20 10:00:00,UPI,SUCCESS
TXN100667,M001,ABC Technologies Pvt Ltd,CUST80300,21653.3,2026-08-05 22:00:00,UPI,SUCCESS
TXN100668,M003,Nimbus Foods LLP,CUST94495,29526.65,2026-08-11 17:00:00,NETBANKING,SUCCESS
TXN100669,M008,Harbor Analytics Pvt Ltd,CUST59514,44124.74,2026-08-01 22:00:00,NETBANKING,SUCCESS
