journal_id,merchant_id,transaction_id,debit,credit,account,date
JNL400746,M006,TXN100746,0.0,40585.6,Merchant Payable,2026-08-07
JNL400747,M002,TXN100747,0.0,41752.83,Merchant Payable,2026-08-22
JNL400748,M003,TXN100748,0.0,22547.63,Merchant Payable,2026-08-14
JNL400749,M003,TXN100749,0.0,9933.26,Merchant Payable,2026-08-06
JNL400750,M005,TXN100750,0.0,18416.34,Merchant Payable,2026-08-16
JNL400751,M002,TXN100751,0.0,52732.97,Merchant Payable,2026-08-08
JNL400752,M008,TXN100752,0.0,29951.39,Merchant Payable,2026-08-17
JNL400753,M008,TXN100753,0.0,26975.63,Merchant Payable,2026-08-16
JNL400754,M004,TXN100754,0.0,51913.53,Merchant Payable,2026-08-10
JNL400755,M001,TXN100755,0.0,11020.27,Merchant Payable,2026-08-03
JNL400756,M005,TXN100756,0.0,19667.16,Merchant Payable,2026-08-04
JNL400757,M003,TXN100757,0.0,9887.32,Merchant Payable,2026-08-11
JNL400758,M008,TXN100758,0.0,44233.63,Merchant Payable,2026-08-13
JNL400759,M006,TXN100759,0.0,21852.9,Merchant Payable,2026-08-14
JNL400760,M003,TXN100760,0.0,7622.25,Merchant Payable,2026-08-10
JNL400761,M004,TXN100761,0.0,36167.92,Merchant Payable,2026-08-05
JNL400762,M007,TXN100762,0.0,35684.59,Merchant Payable,2026-08-12
JNL400763,M003,TXN100763,0.0,36272.05,Merchant Payable,2026-08-17
JNL400764,M008,TXN100764,0.0,47657.57,Merchant Payable,2026-08-21
JNL400765,M001,TXN100765,0.0,7340.73,Merchant Payable,2026-08-16
JNL400766,M007,TXN100766,0.0,24420.68,Merchant Payable,2026-08-12
JNL400767,M001,TXN100767,0.0,37639.28,Merchant Payable,2026-08-11
JNL400768,M005,TXN100768,0.0,29837.94,Merchant Payable,2026-08-12
JNL400769,M006,TXN100769,0.0,23445.88,Merchant Payable,2026-08-20
JNL400770,M004,TXN100770,0.0,20021.95,Merchant Payable,2026-08-12
JNL400771,M008,TXN100771,0.0,9920.32,Merchant Payable,2026-08-16
JNL400772,M005,TXN100772,0.0,33212.38,Merchant Payable,2026-08-13
JNL400773,M006,TXN100773,0.0,4325.47,Merchant Payable,2026-08-06
JNL400774,M007,TXN100774,0.0,36454.47,Merchant Payable,2026-08-07
JNL400775,M005,TXN100775,0.0,41340.95,Merchant Payable,2026-08-12
JNL400776,M007,TXN100776,0.0,5752.18,Merchant Payable,2026-08-09
JNL400777,M003,TXN100777,0.0,7027.0,Merchant Payable,2026-08-03
JNL400778,M001,TXN100778,0.0,46826.48,Merchant Payable,2026-08-18
JNL400779,M008,TXN100779,0.0,43247.3,Merchant Payable,2026-08-18
JNL400780,M002,TXN100780,0.0,48525.07,Merchant Payable,2026-08-18
JNL400781,M001,TXN100781,0.0,27127.24,Merchant Payable,2026-08-18
JNL400782,M001,TXN100782,0.0,40332.34,Merchant Payable,2026-08-21
JNL400783,M001,TXN100783,0.0,6464.72,Merchant Payable,2026-08-11
JNL400784,M004,TXN100784,0.0,19194.73,Merchant Payable,2026-08-08
JNL400786,M002,TXN100786,0.0,1382.35,Merchant Payable,2026-08-21
JNL400787,M004,TXN100787,0.0,32115.15,Merchant Payable,2026-08-19
JNL400788,M005,TXN100788,0.0,33741.86,Merchant Payable,2026-08-07
JNL400789,M008,TXN100789,0.0,3446.3,Merchant Payable,2026-08-02
JNL400790,M002,TXN100790,0.0,22706.95,Merchant Payable,2026-08-04
JNL400791,M006,TXN100791,0.0,18599.14,Merchant Payable,2026-08-08
JNL400792,M008,TXN100792,0.0,33895.05,Merchant Payable,2026-08-04
JNL400793,M008,TXN100793,0.0,14011.88,Merchant Payable,2026-09-02
JNL400794,M007,TXN100794,0.0,11081.84,Merchant Payable,2026-08-12
JNL400795,M001,TXN100795,0.0,4276.03,Merchant Payable,2026-08-05
JNL400797,M002,TXN100797,0.0,24193.5,Merchant Payable,2026-08-05
JNL400798,M005,TXN100798,0.0,31145.56,Merchant Payable,2026-08-14
JNL400799,M003,TXN100799,0.0,57218.95,Merchant Payable,2026-08-14
JNL400800,M007,TXN100800,0.0,45830.59,Merchant Payable,2026-08-15
JNL400801,M003,TXN100801,0.0,39086.84,Merchant Payable,2026-08-04
JNL400802,M002,TXN100802,0.0,35147.43,Merchant Payable,2026-08-16
JNL400803,M005,TXN100803,0.0,55858.53,Merchant Payable,2026-08-04
JNL400804,M006,TXN100804,0.0,29141.14,Merchant Payable,2026-08-03
JNL400805,M001,TXN100805,0.0,44393.63,Merchant Payable,2026-08-06
JNL400806,M007,TXN100806,0.0,36108.0,Merchant Payable,2026-08-16
JNL400807,M005,TXN100807,0.0,53693.1,Merchant Payable,2026-08-15
JNL400808,M001,TXN100808,0.0,35949.95,Merchant Payable,2026-08-18
JNL400809,M001,TXN100809,0.0,21899.02,Merchant Payable,2026-08-19
JNL400810,M002,TXN100810,0.0,50810.06,Merchant Payable,2026-08-02
JNL400811,M006,TXN100811,0.0,41748.24,Merchant Payable,2026-08-14
JNL400812,M003,TXN100812,0.0,28150.88,Merchant Payable,2026-08-13
JNL400813,M003,TXN100813,0.0,17237.78,Merchant Payable,2026-08-06
JNL400814,M007,TXN100814,0.0,56854.99,Merchant Payable,2026-08-06
JNL400815,M003,TXN100815,0.0,26958.08,Merchant Payable,2026-08-15
JNL400816,M006,TXN100816,0.0,13573.2,Merchant Payable,2026-08-15
JNL400817,M004,TXN100817,0.0,42086.47,Merchant Payable,2026-08-10
JNL400818,M001,TXN100818,0.0,57220.12,Merchant Payable,2026-08-20
JNL400819,M008,TXN100819,0.0,56634.5,Merchant Payable,2026-08-04
JNL400820,M008,TXN100820,0.0,30666.13,Merchant Payable,2026-08-18
JNL400821,M008,TXN100821,0.0,37305.12,Merchant Payable,2026-08-04
JNL400823,M008,TXN100823,0.0,33994.92,Merchant Payable,2026-08-15
JNL400824,M003,TXN100824,0.0,2547.26,Merchant Payable,2026-08-21
JNL400825,M001,TXN100825,0.0,36982.84,Merchant Payable,2026-08-20
JNL400826,M005,TXN100826,0.0,47343.93,Merchant Payable,2026-08-21
JNL400827,M002,TXN100827,0.0,7900.61,Merchant Payable,2026-08-04
JNL400828,M005,TXN100828,0.0,16429.37,Merchant Payable,2026-08-10
JNL400830,M008,TXN100830,0.0,11041.03,Merchant Payable,2026-08-25
JNL400831,M003,TXN100831,0.0,49280.75,Merchant Payable,2026-08-15
JNL400832,M003,TXN100832,0.0,8436.71,Merchant Payable,2026-08-13
JNL400833,M003,TXN100833,0.0,27518.49,Merchant Payable,2026-08-17
JNL400834,M007,TXN100834,0.0,40001.89,Merchant Payable,2026-08-14
JNL400835,M007,TXN100835,0.0,1165.94,Merchant Payable,2026-08-16
JNL400836,M001,TXN100836,0.0,6131.91,Merchant Payable,2026-08-19
JNL400837,M005,TXN100837,0.0,19890.54,Merchant Payable,2026-08-10
JNL400838,M008,TXN100838,0.0,45624.11,Merchant Payable,2026-08-09
JNL400839,M006,TXN100839,0.0,39832.4,Merchant Payable,2026-08-07
JNL400840,M002,TXN100840,0.0,1276.19,Merchant Payable,2026-08-05
JNL400841,M005,TXN100841,0.0,15078.44,Merchant Payable,2026-08-03
JNL400842,M001,TXN100842,0.0,54578.85,Merchant Payable,2026-08-08
JNL400843,M007,TXN100843,0.0,38434.03,Merchant Payable,2026-08-22
JNL400844,M003,TXN100844,0.0,15246.37,Merchant Payable,2026-08-16
JNL400845,M005,TXN100845,0.0,45053.68,Merchant Payable,2026-08-12
JNL400846,M005,TXN100846,0.0,45302.73,Merchant Payable,2026-08-14
JNL400848,M003,TXN100848,0.0,38089.06,Merchant Payable,2026-08-05
JNL400849,M004,TXN100849,0.0,36279.41,Merchant Payable,2026-08-05
JNL400850,M001,TXN100850,0.0,4714.16,Merchant Payable,2026-08-20
JNL400851,M001,TXN100851,0.0,52480.5,Merchant Payable,2026-08-06
JNL400852,M001,TXN100852,0.0,39030.5,Merchant Payable,2026-08-10
JNL400853,M001,TXN100853,0.0,30375.94,Merchant Payable,2026-08-17
JNL400854,M002,TXN100854,0.0,32048.42,Merchant Payable,2026-08-02
JNL400855,M006,TXN100855,0.0,19816.45,Merchant Payable,2026-08-11
JNL400856,M006,TXN100856,0.0,31907.65,Merchant Payable,2026-08-12
JNL400857,M003,TXN100857,0.0,32787.84,Merchant Payable,2026-08-14
JNL400858,M007,TXN100858,0.0,52315.13,Merchant Payable,2026-08-22
JNL400859,M004,TXN100859,0.0,8366.22,Merchant Payable,2026-08-08
JNL400860,M008,TXN100860,0.0,23182.4,Merchant Payable,2026-08-19
JNL400861,M008,TXN100861,0.0,56916.85,Merchant Payable,2026-08-02
JNL400863,M003,TXN100863,0.0,43655.93,Merchant Payable,2026-08-09
JNL400864,M008,TXN100864,0.0,38657.8,Merchant Payable,2026-08-17
JNL400865,M003,TXN100865,0.0,869.18,Merchant Payable,2026-08-22
JNL400866,M002,TXN100866,0.0,48048.14,Merchant Payable,2026-08-05
JNL400867,M002,TXN100867,0.0,47491.81,Merchant Payable,2026-08-15
JNL400868,M006,TXN100868,0.0,7489.99,Merchant Payable,2026-08-20
JNL400869,M004,TXN100869,0.0,45082.01,Merchant Payable,2026-08-20
JNL400870,M003,TXN100870,0.0,44616.99,Merchant Payable,2026-08-07
JNL400871,M008,TXN100871,0.0,14580.56,Merchant Payable,2026-08-20
JNL400872,M003,TXN100872,0.0,1399.97,Merchant Payable,2026-08-17
JNL400873,M003,TXN100873,0.0,39288.91,Merchant Payable,2026-08-22
JNL400874,M003,TXN100874,0.0,12498.39,Merchant Payable,2026-08-22
JNL400875,M004,TXN100875,0.0,55173.33,Merchant Payable,2026-08-21
JNL400876,M008,TXN100876,0.0,36218.42,Merchant Payable,2026-08-04
JNL400877,M007,TXN100877,0.0,744.25,Merchant Payable,2026-08-09
JNL400878,M006,TXN100878,0.0,50499.16,Merchant Payable,2026-08-19
JNL400879,M004,TXN100879,0.0,16603.42,Merchant Payable,2026-08-08
JNL400880,M008,TXN100880,0.0,10779.15,Merchant Payable,2026-08-03
JNL400881,M005,TXN100881,0.0,12955.32,Merchant Payable,2026-08-10
JNL400882,M001,TXN100882,0.0,54124.66,Merchant Payable,2026-08-07
JNL400883,M002,TXN100883,0.0,4630.99,Merchant Payable,2026-08-09
JNL400885,M004,TXN100885,0.0,43494.94,Merchant Payable,2026-08-08
JNL400886,M001,TXN100886,0.0,52505.91,Merchant Payable,2026-08-06
JNL400887,M006,TXN100887,0.0,8394.43,Merchant Payable,2026-08-08
JNL400888,M004,TXN100888,0.0,20069.76,Merchant Payable,2026-08-03
JNL400889,M005,TXN100889,0.0,8393.95,Merchant Payable,2026-08-16
JNL400890,M006,TXN100890,0.0,13231.93,Merchant Payable,2026-08-11
JNL400891,M004,TXN100891,0.0,5212.42,Merchant Payable,2026-08-18
JNL400892,M008,TXN100892,0.0,16783.74,Merchant Payable,2026-08-15
JNL400893,M006,TXN100893,0.0,25660.29,Merchant Payable,2026-08-09
JNL400894,M007,TXN100894,0.0,57156.18,Merchant Payable,2026-08-03
JNL400895,M007,TXN100895,0.0,31190.51,Merchant Payable,2026-08-17
JNL400896,M008,TXN100896,0.0,14526.65,Merchant Payable,2026-08-19
JNL400897,M003,TXN100897,0.0,21366.72,Merchant Payable,2026-08-09
JNL400898,M008,TXN100898,0.0,39288.79,Merchant Payable,2026-08-07
JNL400899,M003,TXN100899,0.0,51411.82,Merchant Payable,2026-08-21
JNL400900,M001,TXN100900,0.0,50467.6,Merchant Payable,2026-08-04
JNL400901,M005,TXN100901,0.0,25158.15,Merchant Payable,2026-08-10
JNL400902,M002,TXN100902,0.0,36741.56,Merchant Payable,2026-08-12
JNL400903,M001,TXN100903,0.0,7249.41,Merchant Payable,2026-08-13
JNL400904,M002,TXN100904,0.0,33253.7,Merchant Payable,2026-08-08
JNL400905,M002,TXN100905,0.0,38411.55,Merchant Payable,2026-08-20
JNL400906,M006,TXN100906,0.0,52539.8,Merchant Payable,2026-08-18
JNL400907,M001,TXN100907,0.0,4160.27,Merchant Payable,2026-08-13
JNL400908,M008,TXN100908,0.0,36738.13,Merchant Payable,2026-08-04
JNL400909,M002,TXN100909,0.0,23316.9,Merchant Payable,2026-08-07
JNL400910,M003,TXN100910,0.0,16563.23,Merchant Payable,2026-08-06
JNL400911,M001,TXN100911,0.0,17488.11,Merchant Payable,2026-08-19
JNL400912,M007,TXN100912,0.0,26144.86,Merchant Payable,2026-08-22
JNL400913,M002,TXN100913,0.0,1778.48,Merchant Payable,2026-08-09
JNL400914,M006,TXN100914,0.0,38562.73,Merchant Payable,2026-08-12
JNL400915,M008,TXN100915,0.0,18238.16,Merchant Payable,2026-08-08
JNL400916,M008,TXN100916,0.0,22197.74,Merchant Payable,2026-08-11
JNL400917,M005,TXN100917,0.0,26897.38,Merchant Payable,2026-08-07
JNL400919,M001,TXN100919,0.0,58121.38,Merchant Payable,2026-08-20
JNL400920,M006,TXN100920,0.0,11182.3,Merchant Payable,2026-08-19
JNL400921,M006,TXN100921,0.0,9063.38,Merchant Payable,2026-08-16
JNL400922,M002,TXN100922,0.0,54268.05,Merchant Payable,2026-08-14
JNL400923,M006,TXN100923,0.0,9732.53,Merchant Payable,2026-08-19
JNL400924,M003,TXN100924,0.0,31641.19,Merchant Payable,2026-08-16
JNL400925,M003,TXN100925,0.0,39882.82,Merchant Payable,2026-08-05
JNL400926,M008,TXN100926,0.0,21350.67,Merchant Payable,2026-08-12
JNL400927,M004,TXN100927,0.0,46032.72,Merchant Payable,2026-08-10
JNL400928,M008,TXN100928,0.0,40014.15,Merchant Payable,2026-08-04
JNL400929,M008,TXN100929,0.0,18697.28,Merchant Payable,2026-08-21
JNL400930,M007,TXN100930,0.0,9034.52,Merchant Payable,2026-08-15
JNL400931,M001,TXN100931,0.0,16994.02,Merchant Payable,2026-08-13
JNL400932,M004,TXN100932,0.0,43414.82,Merchant Payable,2026-08-16
JNL400933,M007,TXN100933,0.0,42183.44,Merchant Payable,2026-08-15
JNL400934,M005,TXN100934,0.0,27979.84,Merchant Payable,2026-08-18
JNL400935,M002,TXN100935,0.0,877.68,Merchant Payable,2026-08-22
JNL400936,M008,TXN100936,0.0,41951.54,Merchant Payable,2026-08-06
JNL400937,M005,TXN100937,0.0,32996.36,Merchant Payable,2026-08-03
JNL400938,M004,TXN100938,0.0,2054.42,Merchant Payable,2026-08-02
JNL400939,M008,TXN100939,0.0,7734.62,Merchant Payable,2026-08-11
JNL400940,M004,TXN100940,0.0,2154.62,Merchant Payable,2026-08-10
JNL400941,M008,TXN100941,0.0,33505.04,Merchant Payable,2026-08-10
JNL400942,M002,TXN100942,0.0,22295.61,Merchant Payable,2026-08-20
JNL400943,M003,TXN100943,0.0,18974.22,Merchant Payable,2026-08-06
JNL400944,M007,TXN100944,0.0,37269.06,Merchant Payable,2026-08-13
JNL400945,M002,TXN100945,0.0,30119.92,Merchant Payable,2026-08-22
JNL400946,M006,TXN100946,0.0,48417.53,Merchant Payable,2026-08-11
JNL400947,M002,TXN100947,0.0,31714.9,Merchant Payable,2026-08-13
JNL400948,M005,TXN100948,0.0,22094.49,Merchant Payable,2026-08-17
JNL400949,M002,TXN100949,0.0,13220.56,Merchant Payable,2026-08-18
JNL400950,M007,TXN100950,0.0,26688.05,Merchant Payable,2026-08-04
JNL400951,M005,TXN100951,0.0,40517.49,Merchant Payable,2026-08-06
JNL400952,M001,TXN100952,0.0,43661.85,Merchant Payable,2026-08-05
JNL400953,M004,TXN100953,0.0,13721.0,Merchant Payable,2026-08-08
JNL400954,M002,TXN100954,0.0,1589.75,Merchant Payable,2026-08-17
JNL400955,M002,TXN100955,0.0,1239.12,Merchant Payable,2026-08-18
JNL400956,M001,TXN100956,0.0,4327.2,Merchant Payable,2026-08-02
JNL400957,M004,TXN100957,0.0,11143.26,Merchant Payable,2026-08-13
JNL400958,M006,TXN100958,0.0,9794.55,Merchant Payable,2026-08-18
JNL400959,M002,TXN100959,0.0,6281.3,Merchant Payable,2026-08-20
JNL400960,M001,TXN100960,0.0,56950.22,Merchant Payable,2026-08-05
JNL400961,M006,TXN100961,0.0,40671.77,Merchant Payable,2026-08-07
JNL400962,M007,TXN100962,0.0,25001.82,Merchant Payable,2026-08-18
JNL400963,M006,TXN100963,0.0,7764.22,Merchant Payable,2026-08-05
JNL400964,M002,TXN100964,0.0,19661.38,Merchant Payable,2026-08-05
JNL400965,M005,TXN100965,0.0,40285.53,Merchant Payable,2026-08-16
JNL400966,M005,TXN100966,0.0,41096.83,Merchant Payable,2026-08-15
JNL400967,M003,TXN100967,0.0,1234.28,Merchant Payable,2026-08-17
JNL400968,M002,TXN100968,0.0,8867.34,Merchant Payable,2026-08-14
JNL400969,M003,TXN100969,0.0,4378.99,Merchant Payable,2026-08-08
JNL400970,M007,TXN100970,0.0,42412.53,Merchant Payable,2026-08-10
JNL400971,M007,TXN100971,0.0,21070.25,Merchant Payable,2026-08-21
JNL400972,M003,TXN100972,0.0,45225.67,Merchant Payable,2026-08-05
JNL400973,M008,TXN100973,0.0,13840.69,Merchant Payable,2026-08-06
JNL400974,M008,TXN100974,0.0,40336.72,Merchant Payable,2026-08-07
JNL400975,M002,TXN100975,0.0,44904.59,Merchant Payable,2026-08-18
JNL400976,M008,TXN100976,0.0,29107.34,Merchant Payable,2026-08-10
JNL400977,M001,TXN100977,0.0,57943.82,Merchant Payable,2026-08-05
JNL400978,M007,TXN100978,0.0,26069.47,Merchant Payable,2026-08-03
JNL400979,M003,TXN100979,0.0,29118.31,Merchant Payable,2026-08-06
JNL400980,M002,TXN100980,0.0,33726.79,Merchant Payable,2026-08-17
JNL400981,M008,TXN100981,0.0,33311.25,Merchant Payable,2026-08-07
JNL400982,M005,TXN100982,0.0,29142.91,Merchant Payable,2026-08-14
JNL400983,M005,TXN100983,0.0,19051.49,Merchant Payable,2026-08-02
JNL400984,M006,TXN100984,0.0,20418.28,Merchant Payable,2026-08-20
JNL400985,M007,TXN100985,0.0,6108.97,Merchant Payable,2026-08-18
JNL400987,M002,TXN100987,0.0,51259.48,Merchant Payable,2026-08-05
JNL400988,M006,TXN100988,0.0,2653.9,Merchant Payable,2026-08-15
JNL400989,M005,TXN100989,0.0,1668.64,Merchant Payable,2026-08-17
JNL400990,M007,TXN100990,0.0,33458.98,Merchant Payable,2026-08-12
JNL400991,M002,TXN100991,0.0,40855.25,Merchant Payable,2026-08-08
JNL400992,M003,TXN100992,0.0,36303.39,Merchant Payable,2026-08-13
JNL400993,M002,TXN100993,0.0,49590.87,Merchant Payable,2026-08-19
JNL400994,M001,TXN100994,0.0,17728.85,Merchant Payable,2026-08-20
JNL400995,M002,TXN100995,0.0,35071.14,Merchant Payable,2026-08-10
JNL400996,M007,TXN100996,0.0,12664.27,Merchant Payable,2026-08-04
JNL400997,M007,TXN100997,0.0,38842.37,Merchant Payable,2026-08-12
JNL400998,M005,TXN100998,0.0,36689.25,Merchant Payable,2026-08-16
JNL400999,M001,TXN100999,0.0,36898.4,Merchant Payable,2026-08-23
